year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,3,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",345.00,84.00,30.31,0.00,16.24,0.00,37.45,0.00,0.00,7315.00,4295.00,0.00,563.00,0.00,2457.00
2019,3,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",702.00,129.00,35.37,6.43,68.84,0.00,18.36,0.00,3.00,6240.00,2033.00,1084.00,2161.00,0.00,962.00
2019,3,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",98.00,24.00,5.19,0.30,11.44,0.00,7.07,1.00,2.00,1651.00,243.00,12.00,385.00,0.00,1011.00
2019,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",20.00,1.00,0.91,0.00,0.08,0.00,0.01,0.00,0.00,92.00,84.00,0.00,7.00,0.00,1.00
2019,3,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,24.00,21.21,0.00,0.00,0.00,2.79,0.00,0.00,671.00,577.00,0.00,0.00,0.00,94.00
2019,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",155.00,19.00,3.61,1.00,4.36,0.00,10.03,0.00,0.00,824.00,210.00,53.00,121.00,0.00,440.00
2019,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",912.00,125.00,31.08,2.91,51.93,0.00,39.08,11.00,0.00,6970.00,2548.00,314.00,1628.00,0.00,2480.00
2019,3,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",130.00,46.00,10.69,1.00,21.33,0.00,12.98,1.00,0.00,1727.00,507.00,20.00,625.00,0.00,575.00
2019,2,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",634.00,233.00,64.34,4.66,110.50,0.00,53.49,3.00,4.00,10704.00,3783.00,324.00,3630.00,0.00,2967.00
2019,2,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",619.00,179.00,39.40,8.76,89.18,0.06,41.59,33.00,4.00,8875.00,2092.00,1128.00,3356.00,3.00,2296.00
2019,2,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",124.00,42.00,10.26,0.25,29.59,0.00,1.91,0.00,0.00,1838.00,711.00,8.00,991.00,0.00,128.00
2019,2,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",271.00,64.00,15.94,0.00,16.86,0.86,30.33,2.00,1.00,5117.00,1778.00,0.00,663.00,19.00,2657.00
2019,2,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",615.00,170.00,34.78,8.20,107.06,0.00,19.96,0.00,5.00,8061.00,1615.00,1151.00,3751.00,0.00,1544.00
2019,2,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",107.00,43.00,10.42,1.44,24.66,0.00,6.48,0.00,2.00,2634.00,1088.00,67.00,850.00,0.00,629.00
2019,2,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,2,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",56.00,12.00,6.56,0.00,0.00,0.00,5.44,0.00,0.00,818.00,312.00,0.00,0.00,0.00,506.00
2019,2,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",127.00,37.00,5.14,1.00,19.68,0.00,11.18,2.00,0.00,2018.00,230.00,17.00,793.00,0.00,978.00
2019,2,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",857.00,160.00,37.85,5.00,60.35,0.00,56.80,12.00,3.00,10119.00,3068.00,553.00,2369.00,0.00,4129.00
2019,2,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",41.00,16.00,5.37,0.08,5.50,0.00,5.06,2.00,1.00,757.00,355.00,8.00,174.00,0.00,220.00
2019,2,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",674.00,174.00,42.87,2.86,93.44,0.00,34.83,2.00,4.00,8631.00,2151.00,387.00,2948.00,0.00,3145.00
2019,2,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2971.00,632.00,204.39,4.88,137.43,2.84,282.47,127.00,8.00,31989.00,11283.00,587.00,4305.00,228.00,15586.00
2019,1,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",677.00,128.00,27.23,0.69,65.02,0.00,35.06,17.00,1.00,6581.00,1789.00,74.00,2385.00,0.00,2333.00
2019,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",136.00,16.00,5.65,0.68,8.71,0.00,0.96,3.00,0.00,901.00,343.00,46.00,302.00,0.00,210.00
2019,1,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",300.00,80.00,15.20,0.18,23.44,0.00,41.18,4.00,0.00,5599.00,1353.00,14.00,1031.00,0.00,3201.00
2019,1,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",686.00,82.00,23.14,5.38,45.01,0.00,8.47,0.00,3.00,3134.00,998.00,331.00,1436.00,0.00,369.00
2019,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",121.00,48.00,12.62,0.06,26.78,0.00,8.54,1.00,0.00,2658.00,1004.00,7.00,961.00,0.00,686.00
2019,1,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00
2019,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,28.00,17.98,0.00,0.00,2.29,7.73,0.00,0.00,1028.00,455.00,0.00,0.00,105.00,468.00
2019,1,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",143.00,25.00,3.73,0.00,10.63,0.00,10.64,1.00,0.00,1314.00,128.00,0.00,357.00,0.00,829.00
2019,1,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",901.00,146.00,34.83,1.26,60.59,0.00,49.32,8.00,5.00,8744.00,2734.00,146.00,2253.00,0.00,3611.00
2019,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",681.00,134.00,39.63,8.07,55.85,0.00,30.45,7.00,3.00,5341.00,1820.00,311.00,1521.00,0.00,1689.00
2019,1,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",54.00,12.00,2.00,0.00,5.52,0.00,4.48,0.00,0.00,418.00,104.00,0.00,169.00,0.00,145.00
2019,1,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",761.00,144.00,45.21,7.57,53.75,0.00,37.47,9.00,4.00,8645.00,3087.00,968.00,1727.00,0.00,2863.00
2019,1,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3315.00,401.00,125.37,3.70,86.05,0.00,185.88,67.00,2.00,18404.00,5812.00,433.00,2677.00,0.00,9482.00
2018,12,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",839.00,144.00,33.81,5.94,61.23,0.00,43.02,0.00,8.00,6562.00,1564.00,185.00,2135.00,0.00,2678.00
2018,12,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3215.00,552.00,173.24,4.03,95.12,4.10,275.52,22.00,10.00,23200.00,7096.00,163.00,2920.00,147.00,12874.00
2018,12,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",725.00,161.00,44.95,6.58,72.03,0.84,36.60,12.00,1.00,6593.00,2061.00,422.00,2228.00,45.00,1837.00
2018,12,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",667.00,89.00,15.31,0.00,40.80,0.00,32.89,2.00,3.00,3859.00,792.00,0.00,1472.00,0.00,1595.00
2018,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",138.00,16.00,2.32,0.00,10.50,0.00,3.19,0.00,0.00,707.00,71.00,0.00,390.00,0.00,246.00
2018,12,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",306.00,70.00,19.24,0.11,16.70,0.56,33.39,1.00,1.00,7512.00,3808.00,11.00,683.00,37.00,2973.00
2018,12,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",715.00,72.00,26.63,3.77,36.27,0.00,5.33,0.00,2.00,2540.00,1182.00,142.00,988.00,0.00,228.00
2018,12,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",153.00,59.00,12.44,0.00,32.76,0.00,13.80,0.00,0.00,2949.00,595.00,0.00,1088.00,0.00,1266.00
2018,12,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,30.00,20.84,0.00,0.00,0.42,8.75,0.00,0.00,1172.00,818.00,0.00,0.00,23.00,331.00
2018,12,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",149.00,23.00,7.37,0.00,10.21,0.00,5.41,0.00,0.00,1809.00,1113.00,0.00,301.00,0.00,395.00
2018,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",938.00,135.00,34.17,2.63,43.75,0.00,54.45,5.00,0.00,7883.00,3188.00,179.00,1343.00,0.00,3173.00
2018,12,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",80.00,12.00,4.70,0.00,3.42,0.00,3.88,1.00,0.00,833.00,423.00,0.00,77.00,0.00,333.00
2018,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",704.00,138.00,52.69,2.44,48.31,0.58,33.98,4.00,2.00,8896.00,4351.00,139.00,1504.00,14.00,2888.00
2018,11,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",703.00,89.00,21.86,4.09,26.11,0.44,36.51,18.00,1.00,4522.00,919.00,454.00,1084.00,7.00,2058.00
2018,11,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",133.00,20.00,7.27,0.79,9.42,0.00,2.52,0.00,0.00,941.00,363.00,76.00,270.00,0.00,232.00
2018,11,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",303.00,49.00,12.74,0.00,8.85,0.00,27.41,3.00,0.00,2604.00,795.00,0.00,265.00,0.00,1544.00
2018,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",656.00,72.00,25.95,6.52,17.11,0.00,22.42,1.00,2.00,3660.00,1162.00,594.00,485.00,0.00,1419.00
2018,11,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",156.00,71.00,15.70,0.38,35.03,0.00,19.89,0.00,0.00,4036.00,888.00,8.00,1221.00,0.00,1919.00
2018,11,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",17.00,3.00,0.99,0.00,1.11,0.00,0.90,0.00,0.00,95.00,28.00,0.00,28.00,0.00,39.00
2018,11,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,19.00,9.10,0.00,0.41,0.00,9.49,0.00,2.00,792.00,311.00,0.00,17.00,0.00,464.00
2018,11,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",147.00,19.00,5.45,0.00,6.00,1.00,6.55,2.00,0.00,728.00,194.00,0.00,170.00,20.00,344.00
2018,11,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",823.00,99.00,28.17,0.00,27.80,1.00,42.02,5.00,1.00,7895.00,3987.00,0.00,791.00,23.00,3094.00
2018,11,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",78.00,6.00,1.00,0.00,1.07,0.00,3.93,2.00,0.00,309.00,100.00,0.00,22.00,0.00,187.00
2018,11,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",872.00,157.00,46.23,5.03,60.18,0.00,45.56,3.00,4.00,10138.00,2493.00,1383.00,2633.00,0.00,3629.00
2018,11,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3182.00,468.00,168.24,3.45,55.02,0.41,240.89,31.00,4.00,21254.00,7674.00,164.00,1730.00,30.00,11656.00
2018,10,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",753.00,213.00,66.15,6.46,88.82,0.00,51.57,5.00,3.00,11443.00,3554.00,953.00,3318.00,0.00,3618.00
2018,10,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",734.00,127.00,19.71,4.71,71.47,1.00,30.11,9.00,3.00,5136.00,884.00,289.00,2552.00,22.00,1389.00
2018,10,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",141.00,35.00,7.75,0.00,24.78,0.00,2.48,0.00,0.00,1169.00,335.00,0.00,727.00,0.00,107.00
2018,10,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",386.00,97.00,20.43,3.96,19.66,0.00,52.95,0.00,1.00,8526.00,1070.00,865.00,777.00,0.00,5814.00
2018,10,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",670.00,77.00,30.22,0.52,36.96,0.00,9.30,0.00,1.00,3590.00,1911.00,31.00,1295.00,0.00,353.00
2018,10,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",145.00,69.00,20.98,0.00,34.25,0.00,13.77,3.00,0.00,3290.00,1097.00,0.00,1300.00,0.00,893.00
2018,10,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",18.00,3.00,0.72,0.00,1.51,0.00,0.76,0.00,0.00,136.00,17.00,0.00,103.00,0.00,16.00
2018,10,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,23.00,14.80,0.00,0.00,0.00,8.20,0.00,0.00,1057.00,501.00,0.00,0.00,0.00,556.00
2018,10,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",156.00,23.00,6.04,0.00,13.52,0.00,3.45,0.00,0.00,2245.00,1204.00,0.00,941.00,0.00,100.00
2018,10,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",868.00,94.00,21.32,1.50,27.05,0.00,44.13,3.00,5.00,6964.00,2007.00,203.00,972.00,0.00,3782.00
2018,10,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",62.00,5.00,3.57,0.00,0.43,0.00,1.00,1.00,1.00,446.00,220.00,0.00,14.00,0.00,212.00
2018,10,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",940.00,165.00,45.47,3.36,76.26,0.00,39.90,0.00,2.00,7601.00,2005.00,289.00,2635.00,0.00,2672.00
2018,10,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3254.00,560.00,157.73,6.11,154.66,1.00,240.50,22.00,12.00,22920.00,6169.00,541.00,5448.00,18.00,10744.00
2018,9,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",727.00,172.00,59.71,5.96,54.09,0.37,51.87,7.00,0.00,9516.00,3066.00,533.00,2082.00,19.00,3816.00
2018,9,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",696.00,129.00,33.63,0.00,62.34,0.00,33.03,8.00,1.00,4786.00,1851.00,0.00,1696.00,0.00,1239.00
2018,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",140.00,21.00,4.51,2.40,12.65,0.00,1.45,0.00,0.00,1071.00,298.00,161.00,542.00,0.00,70.00
2018,9,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",403.00,97.00,43.19,0.00,12.21,0.00,41.60,0.00,0.00,7596.00,4549.00,0.00,392.00,0.00,2655.00
2018,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",622.00,63.00,26.66,2.09,26.23,0.00,8.02,0.00,0.00,3007.00,1558.00,166.00,956.00,0.00,327.00
2018,9,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",142.00,45.00,15.51,0.56,14.25,0.00,14.67,3.00,0.00,2701.00,933.00,36.00,538.00,0.00,1194.00
2018,9,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",16.00,4.00,0.95,0.00,1.40,0.00,1.65,0.00,0.00,224.00,42.00,0.00,40.00,0.00,142.00
2018,9,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,18.00,6.43,0.71,0.00,0.00,10.86,1.00,0.00,1014.00,240.00,17.00,0.00,0.00,757.00
2018,9,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",171.00,22.00,1.85,0.00,12.64,0.00,7.50,1.00,0.00,1910.00,100.00,0.00,1152.00,0.00,658.00
2018,9,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",781.00,71.00,9.94,2.00,20.30,0.00,38.76,4.00,0.00,3782.00,924.00,118.00,562.00,0.00,2178.00
2018,9,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",60.00,3.00,0.93,0.00,0.22,1.00,0.85,0.00,0.00,111.00,43.00,0.00,9.00,26.00,33.00
2018,9,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",917.00,131.00,43.03,7.85,34.64,0.00,45.48,0.00,0.00,6808.00,1985.00,843.00,1566.00,0.00,2414.00
2018,9,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3171.00,369.00,115.99,6.62,64.77,2.44,179.17,15.00,7.00,16836.00,5103.00,419.00,1948.00,113.00,9253.00
2018,8,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",820.00,234.00,86.32,8.61,53.06,1.15,84.86,3.00,0.00,15190.00,5896.00,1411.00,2399.00,60.00,5424.00
2018,8,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",754.00,176.00,60.40,1.36,54.76,0.00,59.48,20.00,3.00,9241.00,3530.00,237.00,1866.00,0.00,3608.00
2018,8,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",155.00,34.00,6.69,3.30,16.95,1.00,6.05,1.00,0.00,2114.00,445.00,215.00,768.00,23.00,663.00
2018,8,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",428.00,105.00,37.64,0.00,13.18,0.00,54.17,0.00,0.00,7553.00,3100.00,0.00,512.00,0.00,3941.00
2018,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",785.00,124.00,46.88,9.18,32.66,0.00,35.28,2.00,0.00,6503.00,2879.00,800.00,1110.00,0.00,1714.00
2018,8,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",136.00,42.00,11.01,0.88,13.11,0.00,17.00,3.00,0.00,2279.00,455.00,171.00,480.00,0.00,1173.00
2018,8,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",26.00,7.00,1.69,0.00,0.02,0.00,5.29,0.00,0.00,846.00,471.00,0.00,4.00,0.00,371.00
2018,8,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",248.00,57.00,12.00,1.36,26.59,0.00,17.06,1.00,0.00,3244.00,733.00,126.00,1320.00,0.00,1065.00
2018,8,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",793.00,102.00,31.84,0.58,23.18,0.18,46.22,2.00,1.00,8191.00,3393.00,29.00,834.00,3.00,3932.00
2018,8,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",62.00,4.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,289.00,31.00,0.00,0.00,31.00,227.00
2018,8,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",1016.00,240.00,65.51,13.93,57.75,0.00,102.82,5.00,0.00,16533.00,4854.00,863.00,2697.00,0.00,8119.00
2018,8,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3361.00,535.00,186.26,7.94,61.46,0.00,279.34,45.00,1.00,26999.00,8647.00,469.00,2395.00,0.00,15488.00
2018,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",842.00,264.00,91.44,10.77,57.28,1.28,103.23,9.00,2.00,16509.00,5556.00,1130.00,2565.00,34.00,7224.00
2018,7,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",777.00,168.00,50.88,5.20,60.94,0.00,50.98,3.00,1.00,8903.00,3442.00,247.00,1822.00,0.00,3392.00
2018,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",155.00,37.00,15.36,2.50,16.00,0.00,3.14,0.00,0.00,2115.00,996.00,140.00,750.00,0.00,229.00
2018,7,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",437.00,80.00,22.10,2.19,22.87,0.00,32.84,1.00,0.00,5247.00,1932.00,174.00,762.00,0.00,2379.00
2018,7,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",834.00,110.00,32.64,6.93,44.55,1.00,24.88,0.00,0.00,6902.00,2672.00,765.00,2018.00,17.00,1430.00
2018,7,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",136.00,49.00,11.91,1.00,12.19,0.00,23.90,5.00,0.00,3842.00,736.00,22.00,411.00,0.00,2673.00
2018,7,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",36.00,11.00,4.09,0.92,2.35,0.00,3.64,2.00,0.00,368.00,112.00,24.00,70.00,0.00,162.00
2018,7,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,13.00,12.24,0.00,0.00,0.00,0.76,0.00,0.00,636.00,623.00,0.00,0.00,0.00,13.00
2018,7,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",248.00,58.00,9.96,4.58,33.30,0.00,10.15,2.00,0.00,3601.00,673.00,382.00,1330.00,0.00,1216.00
2018,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",773.00,88.00,34.44,0.00,12.05,0.00,41.50,12.00,1.00,6592.00,3173.00,0.00,361.00,0.00,3058.00
2018,7,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",62.00,3.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,161.00,91.00,0.00,0.00,0.00,70.00
2018,7,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",974.00,189.00,45.55,13.63,46.82,0.00,82.99,1.00,0.00,12437.00,2281.00,1559.00,1780.00,0.00,6817.00
2018,7,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3414.00,657.00,208.22,10.06,87.04,4.13,347.55,36.00,7.00,33159.00,10611.00,436.00,3080.00,109.00,18923.00
2018,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",796.00,239.00,88.92,13.61,43.66,1.36,91.44,11.00,1.00,13090.00,4353.00,1038.00,1872.00,46.00,5781.00
2018,6,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",757.00,109.00,41.29,1.74,33.90,0.07,32.00,12.00,0.00,6231.00,2631.00,300.00,1254.00,10.00,2036.00
2018,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",180.00,17.00,7.16,2.21,5.30,0.00,2.34,0.00,0.00,1213.00,505.00,287.00,189.00,0.00,232.00
2018,6,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",390.00,60.00,23.28,0.00,7.64,0.00,29.08,0.00,0.00,4718.00,2300.00,0.00,237.00,0.00,2181.00
2018,6,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",724.00,109.00,40.17,7.51,28.39,0.00,32.93,0.00,0.00,7891.00,3609.00,597.00,1635.00,0.00,2050.00
2018,6,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",133.00,53.00,18.51,0.00,12.04,0.00,22.45,2.00,0.00,4022.00,1458.00,0.00,529.00,0.00,2035.00
2018,6,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",35.00,12.00,3.13,1.00,2.41,0.00,5.46,0.00,0.00,465.00,120.00,30.00,67.00,0.00,248.00
2018,6,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,17.00,14.94,0.00,1.25,0.00,0.81,0.00,0.00,542.00,395.00,0.00,39.00,0.00,108.00
2018,6,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",240.00,41.00,0.92,0.00,35.25,0.00,4.83,1.00,1.00,1996.00,23.00,0.00,1578.00,0.00,395.00
2018,6,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",769.00,67.00,29.02,2.00,9.29,0.67,26.03,5.00,1.00,3780.00,1978.00,42.00,284.00,10.00,1466.00
2018,6,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",60.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,16.00,0.00,0.00,16.00,0.00,0.00
2018,6,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",940.00,193.00,47.42,9.06,61.47,0.00,75.05,2.00,0.00,11731.00,2592.00,762.00,2831.00,0.00,5546.00
2018,6,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3301.00,562.00,190.13,5.47,58.14,2.34,305.92,23.00,5.00,27705.00,9524.00,239.00,2014.00,96.00,15832.00
2018,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",760.00,145.00,54.04,7.38,33.94,0.00,49.65,7.00,1.00,8520.00,3312.00,620.00,1542.00,0.00,3046.00
2018,5,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",726.00,125.00,25.40,0.38,68.68,1.00,29.55,13.00,3.00,4360.00,1073.00,9.00,1707.00,54.00,1517.00
2018,5,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",186.00,29.00,14.83,0.72,10.22,0.00,3.23,0.00,0.00,2068.00,1200.00,74.00,629.00,0.00,165.00
2018,5,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",347.00,42.00,16.21,0.34,8.59,0.00,16.86,0.00,1.00,3368.00,1602.00,24.00,325.00,0.00,1417.00
